,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
0,811.77002,811.77002,2016-10-12,814.50,808.549988,811.960022,GOOGL,904100
1,809.570007,809.570007,2016-10-11,819.859985,807.369995,814.169983,GOOGL,1717200
2,814.169983,814.169983,2016-10-10,817.380005,802.23999,803.929993,GOOGL,1488500
3,800.710022,800.710022,2016-10-07,805.940002,796.820007,805.929993,GOOGL,1163100
4,803.080017,803.080017,2016-10-06,806.950012,800.51001,804.080017,GOOGL,1097800
5,801.22998,801.22998,2016-10-05,808.50,800.710022,806.00,GOOGL,1208200
6,802.789978,802.789978,2016-10-04,806.50,799.669983,805.00,GOOGL,1254200
7,800.380005,800.380005,2016-10-03,803.539978,796.22998,802.549988,GOOGL,1486100
8,804.059998,804.059998,2016-09-30,808.090027,801.50,803.599976,GOOGL,1626700
9,802.640015,802.640015,2016-09-29,813.909973,800.859985,807.22998,GOOGL,1348200
10,810.059998,810.059998,2016-09-28,810.25,802.780029,804.080017,GOOGL,1468800
11,810.72998,810.72998,2016-09-27,813.48999,801.830017,801.830017,GOOGL,1353900
12,802.650024,802.650024,2016-09-26,810.080017,800.450012,809.820007,GOOGL,1426900
13,814.960022,814.960022,2016-09-23,817.00,812.72998,815.140015,GOOGL,1407400
14,815.950012,815.950012,2016-09-22,819.059998,807.710022,810.00,GOOGL,1751800
15,805.030029,805.030029,2016-09-21,805.909973,796.030029,801.26001,GOOGL,1342200
16,799.780029,799.780029,2016-09-20,802.75,798.26001,800.00,GOOGL,1049200
17,795.390015,795.390015,2016-09-19,803.98999,793.559998,801.109985,GOOGL,1146700
18,797.969971,797.969971,2016-09-16,799.02002,793.619995,799.02002,GOOGL,2125200
19,801.22998,801.22998,2016-09-15,803.650024,788.659973,790.01001,GOOGL,1557200
20,790.460022,790.460022,2016-09-14,796.330017,787.530029,787.530029,GOOGL,1292100
21,788.719971,788.719971,2016-09-13,795.789978,784.330017,794.01001,GOOGL,1801000
22,798.820007,798.820007,2016-09-12,800.169983,783.50,784.52002,GOOGL,1848200
23,788.47998,788.47998,2016-09-09,801.75,788.049988,798.77002,GOOGL,1858500
24,802.840027,802.840027,2016-09-08,808.419983,801.01001,805.219971,GOOGL,1175200
25,807.98999,807.98999,2016-09-07,810.599976,803.719971,807.929993,GOOGL,1145300
26,808.02002,808.02002,2016-09-06,810.890015,795.429993,798.390015,GOOGL,1983000
27,796.869995,796.869995,2016-09-02,797.099976,793.26001,795.27002,GOOGL,1347400
