,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
68,115.849998,115.849998,2016-07-07,116.970001,115.360001,116.629997,FB,16630200
69,116.699997,116.699997,2016-07-06,116.790001,112.970001,113.360001,FB,24337600
70,114.199997,114.199997,2016-07-05,114.199997,112.970001,113.940002,FB,14207000
71,114.190002,114.190002,2016-07-01,115.129997,113.809998,114.199997,FB,14980000
72,114.279999,114.279999,2016-06-30,115.18,113.669998,114.669998,FB,23192700
73,114.160004,114.160004,2016-06-29,114.25,113.040001,113.370003,FB,20968300
74,112.699997,112.699997,2016-06-28,112.75,110.550003,110.629997,FB,26813800
75,108.970001,108.970001,2016-06-27,111.57,108.230003,111.57,FB,36130400
76,112.080002,112.080002,2016-06-24,113.68,111.00,111.010002,FB,40643100
77,115.080002,115.080002,2016-06-23,115.089996,113.540001,114.370003,FB,16176900
78,113.910004,113.910004,2016-06-22,114.739998,113.610001,114.650002,FB,14846300
79,114.379997,114.379997,2016-06-21,115.209999,113.970001,114.120003,FB,19166300
80,113.370003,113.370003,2016-06-20,114.720001,112.75,113.769997,FB,20785400
81,113.019997,113.019997,2016-06-17,114.43,112.559998,114.419998,FB,24644300
82,114.389999,114.389999,2016-06-16,114.50,112.940002,113.870003,FB,19236300
83,114.599998,114.599998,2016-06-15,115.440002,114.07,115.300003,FB,19819400
84,114.940002,114.940002,2016-06-14,114.949997,113.580002,114.07,FB,17618500
85,113.949997,113.949997,2016-06-13,115.480003,113.309998,115.00,FB,31718200
86,116.620003,116.620003,2016-06-10,118.110001,116.260002,117.540001,FB,18510800
87,118.559998,118.559998,2016-06-09,118.68,117.709999,118.129997,FB,13859200
88,118.389999,118.389999,2016-06-08,118.599998,117.269997,117.760002,FB,14505600
89,117.760002,117.760002,2016-06-07,119.300003,117.669998,119.239998,FB,17103000
90,118.790001,118.790001,2016-06-06,119.43,118.360001,118.620003,FB,12744700
91,118.470001,118.470001,2016-06-03,118.980003,117.860001,118.980003,FB,14135100
92,118.93,118.93,2016-06-02,119.440002,118.220001,118.690002,FB,13228300
93,118.779999,118.779999,2016-06-01,119.080002,117.82,118.50,FB,15029500
94,118.809998,118.809998,2016-05-31,120.099998,118.120003,119.459999,FB,23547600
95,119.379997,119.379997,2016-05-27,119.849998,119.010002,119.559998,FB,13493600
96,119.470001,119.470001,2016-05-26,119.760002,117.919998,118.239998,FB,18481300
97,117.889999,117.889999,2016-05-25,118.669998,117.379997,118.129997,FB,20019800
98,117.699997,117.699997,2016-05-24,117.730003,116.120003,116.239998,FB,20183600
99,115.970001,115.970001,2016-05-23,117.599998,115.940002,117.419998,FB,20441000
100,117.349998,117.349998,2016-05-20,117.989998,116.949997,116.959999,FB,18944800
101,116.809998,116.809998,2016-05-19,117.489998,115.879997,117.050003,FB,20544100
102,117.650002,117.650002,2016-05-18,118.269997,116.730003,116.800003,FB,21642300
103,117.349998,117.349998,2016-05-17,119.010002,117.199997,118.82,FB,21328600
104,118.669998,118.669998,2016-05-16,119.610001,117.349998,119.379997,FB,31247800
105,119.809998,119.809998,2016-05-13,120.639999,119.68,120.379997,FB,18124300
106,120.279999,120.279999,2016-05-12,120.839996,118.900002,119.980003,FB,22035500
107,119.519997,119.519997,2016-05-11,121.080002,119.419998,120.410004,FB,22038400
108,120.50,120.50,2016-05-10,120.50,119.00,119.620003,FB,23220000
109,119.239998,119.239998,2016-05-09,120.279999,118.900002,119.540001,FB,21138100
110,119.489998,119.489998,2016-05-06,119.639999,117.110001,117.160004,FB,26395600
111,117.809998,117.809998,2016-05-05,118.980003,117.25,118.040001,FB,22056700
112,118.059998,118.059998,2016-05-04,118.300003,116.57,116.610001,FB,23380200
113,117.43,117.43,2016-05-03,118.160004,117.019997,117.519997,FB,24117500
114,118.57,118.57,2016-05-02,118.730003,116.57,117.830002,FB,28095200
115,117.580002,117.580002,2016-04-29,117.839996,115.839996,116.82,FB,37140600
116,116.730003,116.730003,2016-04-28,120.790001,116.230003,119.580002,FB,87110100
117,108.889999,108.889999,2016-04-27,108.940002,106.309998,107.940002,FB,52213100
118,108.760002,108.760002,2016-04-26,110.50,108.150002,110.489998,FB,22521500
119,110.099998,110.099998,2016-04-25,110.669998,109.07,109.870003,FB,21017900
120,110.559998,110.559998,2016-04-22,111.75,109.010002,111.209999,FB,38458200
121,113.440002,113.440002,2016-04-21,114.040001,112.309998,112.550003,FB,20875200
122,112.419998,112.419998,2016-04-20,113.269997,111.559998,112.43,FB,21027900
123,112.290001,112.290001,2016-04-19,112.449997,109.160004,111.099998,FB,30210500
124,110.449997,110.449997,2016-04-18,110.809998,109.199997,109.739998,FB,21167200
125,109.639999,109.639999,2016-04-15,110.970001,109.199997,110.790001,FB,20922800
126,110.839996,110.839996,2016-04-14,112.040001,110.260002,110.620003,FB,28473300
127,110.510002,110.510002,2016-04-13,112.650002,106.519997,112.230003,FB,88227400
128,110.610001,110.610001,2016-04-12,111.160004,108.989998,109.339996,FB,26248100
129,108.989998,108.989998,2016-04-11,110.910004,108.769997,110.699997,FB,39762300
130,110.629997,110.629997,2016-04-08,114.330002,109.900002,114.25,FB,48497800
131,113.639999,113.639999,2016-04-07,114.889999,113.07,113.790001,FB,20714500
132,113.709999,113.709999,2016-04-06,113.809998,112.419998,112.470001,FB,20814600
133,112.220001,112.220001,2016-04-05,113.32,111.900002,112.110001,FB,22962400
134,112.550003,112.550003,2016-04-04,114.550003,111.610001,114.07,FB,48487900
135,116.059998,116.059998,2016-04-01,116.169998,113.349998,113.75,FB,24760500
136,114.099998,114.099998,2016-03-31,115.010002,113.769997,114.699997,FB,21207500
137,114.699997,114.699997,2016-03-30,116.989998,114.360001,116.730003,FB,33235200
138,116.139999,116.139999,2016-03-29,116.32,113.639999,113.830002,FB,29825300
139,113.690002,113.690002,2016-03-28,114.589996,112.949997,113.32,FB,21351800
140,113.050003,113.050003,2016-03-24,113.089996,111.68,112.129997,FB,17839100
141,112.540001,112.540001,2016-03-23,113.190002,112.00,112.010002,FB,18562000
142,112.25,112.25,2016-03-22,112.879997,111.169998,111.360001,FB,19001100
143,111.849998,111.849998,2016-03-21,112.370003,111.029999,111.660004,FB,18448000
144,111.449997,111.449997,2016-03-18,112.419998,110.269997,111.559998,FB,36256900
145,111.019997,111.019997,2016-03-17,112.690002,110.730003,112.150002,FB,24241200
146,112.18,112.18,2016-03-16,112.50,110.099998,110.489998,FB,24744800
147,110.669998,110.669998,2016-03-15,110.830002,108.839996,109.110001,FB,17618500
148,109.889999,109.889999,2016-03-14,110.330002,108.769997,109.279999,FB,17249400
149,109.410004,109.410004,2016-03-11,109.419998,107.919998,108.480003,FB,20697600
150,107.32,107.32,2016-03-10,108.660004,105.769997,107.910004,FB,24854300
151,107.510002,107.510002,2016-03-09,107.510002,105.489998,106.699997,FB,20493300
152,105.93,105.93,2016-03-08,107.370003,104.400002,104.779999,FB,25617000
153,105.730003,105.730003,2016-03-07,108.07,104.720001,108.07,FB,31436400
154,108.389999,108.389999,2016-03-04,110.050003,107.93,110.050003,FB,24938900
155,109.580002,109.580002,2016-03-03,110.300003,108.540001,110.25,FB,21353100
156,109.949997,109.949997,2016-03-02,110.550003,108.769997,109.68,FB,25670200
157,109.82,109.82,2016-03-01,109.82,107.599998,107.830002,FB,26817300
158,106.919998,106.919998,2016-02-29,108.910004,106.75,107.599998,FB,32779000
159,107.919998,107.919998,2016-02-26,109.449997,107.160004,108.699997,FB,26686200
160,108.07,108.07,2016-02-25,108.07,105.610001,107.110001,FB,29906300
161,106.879997,106.879997,2016-02-24,106.949997,102.739998,104.209999,FB,34412400
162,105.459999,105.459999,2016-02-23,107.470001,105.120003,106.849998,FB,25319300
163,107.160004,107.160004,2016-02-22,108.25,105.339996,105.489998,FB,35709700
164,104.57,104.57,2016-02-19,105.019997,102.059998,102.550003,FB,32404500
165,103.470001,103.470001,2016-02-18,106.00,103.029999,105.800003,FB,29593500
166,105.199997,105.199997,2016-02-17,105.720001,100.400002,102.019997,FB,44073400
167,101.610001,101.610001,2016-02-16,103.93,100.239998,103.800003,FB,45687200
168,102.010002,102.010002,2016-02-12,104.239998,101.089996,103.739998,FB,36176800
169,101.910004,101.910004,2016-02-11,105.110001,98.879997,99.599998,FB,43670600
170,101.00,101.00,2016-02-10,103.25,100.239998,101.550003,FB,45179400
171,99.540001,99.540001,2016-02-09,102.400002,96.82,97.139999,FB,62709000
172,99.75,99.75,2016-02-08,102.68,97.459999,100.410004,FB,71229700
173,104.07,104.07,2016-02-05,109.580002,103.18,109.510002,FB,76894700
174,110.489998,110.489998,2016-02-04,111.940002,109.25,111.800003,FB,38890200
175,112.690002,112.690002,2016-02-03,115.339996,109.75,115.269997,FB,56919300
176,114.610001,114.610001,2016-02-02,117.589996,113.199997,114.800003,FB,59778600
177,115.089996,115.089996,2016-02-01,115.720001,112.010002,112.269997,FB,46132700
178,112.209999,112.209999,2016-01-29,112.839996,108.839996,108.989998,FB,62739500
179,109.110001,109.110001,2016-01-28,110.339996,104.809998,107.199997,FB,107475300
180,94.449997,94.449997,2016-01-27,97.849998,94.230003,97.790001,FB,58699400
181,97.339996,97.339996,2016-01-26,97.879997,95.660004,97.760002,FB,26877100
182,97.010002,97.010002,2016-01-25,99.480003,96.93,98.720001,FB,32482000
183,97.940002,97.940002,2016-01-22,98.07,95.489998,96.410004,FB,30495400
184,94.160004,94.160004,2016-01-21,95.989998,92.620003,94.910004,FB,30518900
185,94.349998,94.349998,2016-01-20,95.00,89.370003,92.830002,FB,59051400
186,95.260002,95.260002,2016-01-19,97.419998,93.919998,96.529999,FB,30998300
187,94.970001,94.970001,2016-01-15,96.379997,93.540001,93.980003,FB,46132800
188,98.370003,98.370003,2016-01-14,98.870003,92.449997,95.849998,FB,48658600
189,95.440002,95.440002,2016-01-13,100.580002,95.209999,100.580002,FB,33410600
190,99.370003,99.370003,2016-01-12,99.959999,97.550003,99.00,FB,28395400
191,97.510002,97.510002,2016-01-11,98.599998,95.389999,97.910004,FB,29932400
192,97.330002,97.330002,2016-01-08,100.50,97.029999,99.879997,FB,35402300
193,97.919998,97.919998,2016-01-07,101.43,97.300003,100.50,FB,45172900
194,102.970001,102.970001,2016-01-06,103.769997,100.900002,101.129997,FB,25096200
195,102.730003,102.730003,2016-01-05,103.709999,101.669998,102.889999,FB,23258200
196,102.220001,102.220001,2016-01-04,102.239998,99.75,101.949997,FB,37912400
197,104.660004,104.660004,2015-12-31,106.169998,104.620003,106.00,FB,18391100
198,106.220001,106.220001,2015-12-30,107.25,106.059998,107.00,FB,13115000
199,107.260002,107.260002,2015-12-29,107.739998,106.25,106.419998,FB,17179900
200,105.93,105.93,2015-12-28,105.980003,104.529999,105.019997,FB,13069700
201,105.019997,105.019997,2015-12-24,105.32,104.50,104.739998,FB,6512100
202,104.629997,104.629997,2015-12-23,106.110001,103.860001,105.889999,FB,19599700
203,105.510002,105.510002,2015-12-22,105.660004,104.809998,105.220001,FB,14597100
204,104.769997,104.769997,2015-12-21,105.150002,103.599998,104.910004,FB,16138800
205,104.040001,104.040001,2015-12-18,106.589996,103.970001,106.080002,FB,35994200
206,106.220001,106.220001,2015-12-17,107.75,106.129997,107.489998,FB,21675700
207,106.790001,106.790001,2015-12-16,107.089996,104.190002,105.370003,FB,22680500
208,104.550003,104.550003,2015-12-15,105.800003,104.279999,105.300003,FB,21764300
209,104.660004,104.660004,2015-12-14,104.739998,101.459999,102.290001,FB,24648100
210,102.120003,102.120003,2015-12-11,104.339996,101.910004,104.150002,FB,26427700
211,105.419998,105.419998,2015-12-10,106.400002,104.410004,105.050003,FB,17454300
212,104.599998,104.599998,2015-12-09,106.440002,103.550003,106.18,FB,23517300
213,106.489998,106.489998,2015-12-08,106.910004,103.949997,104.00,FB,20401800
214,105.610001,105.610001,2015-12-07,106.830002,104.660004,106.480003,FB,15474900
215,106.18,106.18,2015-12-04,107.730003,104.110001,104.809998,FB,21224700
216,104.379997,104.379997,2015-12-03,106.849998,103.349998,106.269997,FB,23236500
217,106.07,106.07,2015-12-02,107.919998,105.790001,107.00,FB,24429100
218,107.120003,107.120003,2015-12-01,107.150002,104.50,104.830002,FB,22781900
219,104.239998,104.239998,2015-11-30,106.099998,103.75,105.839996,FB,20383200
220,105.449997,105.449997,2015-11-27,105.959999,104.860001,105.779999,FB,5913100
221,105.410004,105.410004,2015-11-25,106.599998,105.099998,106.330002,FB,15150800
222,105.739998,105.739998,2015-11-24,106.489998,104.389999,106.00,FB,23577300
223,106.949997,106.949997,2015-11-23,107.470001,106.080002,107.190002,FB,19897200
224,107.32,107.32,2015-11-20,107.870003,106.620003,106.839996,FB,22129600
225,106.260002,106.260002,2015-11-19,107.730003,105.949997,107.360001,FB,25520600
226,107.769997,107.769997,2015-11-18,107.879997,105.389999,105.800003,FB,23836500
227,105.129997,105.129997,2015-11-17,106.199997,104.139999,104.620003,FB,26807200
228,104.040001,104.040001,2015-11-16,104.169998,100.470001,103.32,FB,49309200
229,103.949997,103.949997,2015-11-13,108.25,103.830002,107.709999,FB,30278400
230,108.019997,108.019997,2015-11-12,109.389999,108.00,108.480003,FB,20924700
231,109.010002,109.010002,2015-11-11,109.870003,107.110001,108.269997,FB,25057100
232,107.910004,107.910004,2015-11-10,108.150002,105.239998,105.959999,FB,25031700
233,106.489998,106.489998,2015-11-09,108.25,105.860001,107.00,FB,26383500
234,107.099998,107.099998,2015-11-06,108.739998,105.910004,108.040001,FB,35084300
235,108.760002,108.760002,2015-11-05,110.650002,107.949997,108.800003,FB,63232900
236,103.940002,103.940002,2015-11-04,104.139999,102.480003,103.190002,FB,43469300
237,102.580002,102.580002,2015-11-03,103.650002,102.400002,103.220001,FB,21242300
238,103.309998,103.309998,2015-11-02,103.470001,101.18,101.720001,FB,24003900
239,101.970001,101.970001,2015-10-30,104.720001,101.650002,104.510002,FB,33487100
240,104.879997,104.879997,2015-10-29,105.120003,103.519997,103.959999,FB,20316700
241,104.199997,104.199997,2015-10-28,104.480003,102.919998,103.900002,FB,24081500
242,103.699997,103.699997,2015-10-27,104.099998,102.400002,102.940002,FB,23795500
243,103.769997,103.769997,2015-10-26,103.809998,101.550003,102.199997,FB,25961200
244,102.190002,102.190002,2015-10-23,102.849998,100.160004,101.910004,FB,42809700
245,99.669998,99.669998,2015-10-22,99.730003,97.550003,97.790001,FB,26392100
246,97.110001,97.110001,2015-10-21,98.18,96.470001,97.370003,FB,21917800
247,97.00,97.00,2015-10-20,99.589996,96.559998,98.730003,FB,30881800
248,98.470001,98.470001,2015-10-19,98.57,96.919998,97.18,FB,23729900
249,97.540001,97.540001,2015-10-16,97.589996,95.349998,96.18,FB,25412900
250,95.959999,95.959999,2015-10-15,96.300003,94.900002,94.989998,FB,27557500
251,94.07,94.07,2015-10-14,95.199997,93.610001,94.080002,FB,19253400
252,94.120003,94.120003,2015-10-13,95.370003,93.550003,93.660004,FB,19480300
253,94.260002,94.260002,2015-10-12,94.599998,92.669998,93.32,FB,18449600
254,93.239998,93.239998,2015-10-09,93.739998,92.239998,92.900002,FB,20012900
255,92.470001,92.470001,2015-10-08,93.220001,90.470001,91.889999,FB,27290500
256,92.400002,92.400002,2015-10-07,93.660004,91.370003,93.110001,FB,24129300
257,92.800003,92.800003,2015-10-06,94.169998,92.339996,94.080002,FB,22488300
258,94.010002,94.010002,2015-10-05,94.269997,92.660004,92.940002,FB,27292500
259,92.07,92.07,2015-10-02,92.199997,88.370003,88.900002,FB,37881700
260,90.949997,90.949997,2015-10-01,90.949997,88.360001,90.050003,FB,29283700
261,89.900002,89.900002,2015-09-30,90.019997,88.010002,88.440002,FB,36169100
262,86.669998,86.669998,2015-09-29,90.059998,85.720001,89.099998,FB,42281800
263,89.209999,89.209999,2015-09-28,92.290001,88.18,92.080002,FB,41199900
264,92.769997,92.769997,2015-09-25,95.849998,92.059998,95.790001,FB,28961600
265,94.410004,94.410004,2015-09-24,94.769997,92.239998,93.059998,FB,29106000
266,93.970001,93.970001,2015-09-23,94.32,92.800003,93.400002,FB,21701400
267,92.959999,92.959999,2015-09-22,94.68,91.919998,93.769997,FB,36888900
268,95.550003,95.550003,2015-09-21,96.489998,94.519997,94.620003,FB,28790000
269,94.400002,94.400002,2015-09-18,95.190002,93.050003,93.199997,FB,62300000
270,94.339996,94.339996,2015-09-17,95.510002,92.900002,93.370003,FB,27841800
271,93.449997,93.449997,2015-09-16,93.599998,92.629997,92.900002,FB,16321200
272,92.900002,92.900002,2015-09-15,93.25,91.790001,92.370003,FB,18859400
273,92.309998,92.309998,2015-09-14,92.620003,91.599998,92.309998,FB,20127900
274,92.050003,92.050003,2015-09-11,92.080002,91.129997,91.68,FB,21185000
275,91.980003,91.980003,2015-09-10,92.059998,89.629997,90.07,FB,26437400
276,90.440002,90.440002,2015-09-09,91.980003,90.169998,90.779999,FB,32551100
277,89.529999,89.529999,2015-09-08,90.239998,88.830002,89.690002,FB,27012500
278,88.260002,88.260002,2015-09-04,88.389999,86.699997,87.199997,FB,27328700
279,88.150002,88.150002,2015-09-03,89.82,87.730003,89.760002,FB,27048200
280,89.889999,89.889999,2015-09-02,89.889999,87.629997,88.809998,FB,27190500
281,87.230003,87.230003,2015-09-01,89.389999,86.50,86.849998,FB,36097400
282,89.43,89.43,2015-08-31,91.050003,88.889999,90.599998,FB,32850700
283,91.010002,91.010002,2015-08-28,91.480003,89.790001,89.879997,FB,33215900
284,89.730003,89.730003,2015-08-27,90.059998,87.190002,89.099998,FB,42431400
285,87.190002,87.190002,2015-08-26,87.459999,83.260002,85.949997,FB,45124300
286,83.00,83.00,2015-08-25,87.669998,83.00,86.949997,FB,52021200
287,82.089996,82.089996,2015-08-24,82.089996,72.00,77.029999,FB,83710700
288,86.059998,86.059998,2015-08-21,89.18,85.610001,87.519997,FB,62778700
289,90.559998,90.559998,2015-08-20,94.769997,90.459999,93.540001,FB,44598200
290,95.309998,95.309998,2015-08-19,96.099998,94.160004,94.629997,FB,23251300
291,95.169998,95.169998,2015-08-18,95.849998,94.040001,94.080002,FB,22278800
292,93.93,93.93,2015-08-17,94.459999,93.389999,94.419998,FB,18313500
293,94.419998,94.419998,2015-08-14,94.720001,93.209999,93.540001,FB,15929700
294,93.43,93.43,2015-08-13,94.730003,93.349998,94.050003,FB,17451800
295,94.190002,94.190002,2015-08-12,94.440002,91.190002,92.699997,FB,27050500
296,93.620003,93.620003,2015-08-11,94.760002,92.900002,93.730003,FB,22491000
297,94.150002,94.150002,2015-08-10,95.900002,93.629997,95.68,FB,21624200
298,94.300003,94.300003,2015-08-07,95.400002,93.610001,95.379997,FB,23199100
299,95.120003,95.120003,2015-08-06,98.739998,94.419998,97.18,FB,42271300
300,96.440002,96.440002,2015-08-05,97.089996,95.18,95.25,FB,29813200
301,94.059998,94.059998,2015-08-04,94.730003,93.330002,93.790001,FB,20136000
302,94.139999,94.139999,2015-08-03,95.080002,92.800003,93.529999,FB,29343100
303,94.010002,94.010002,2015-07-31,96.330002,93.949997,94.949997,FB,46509000
304,95.209999,95.209999,2015-07-30,95.809998,91.800003,94.910004,FB,86211300
305,96.989998,96.989998,2015-07-29,97.279999,94.739998,96.32,FB,64648300
306,95.290001,95.290001,2015-07-28,95.559998,93.309998,94.839996,FB,35236000
307,94.169998,94.169998,2015-07-27,96.610001,93.830002,96.580002,FB,38585400
308,96.949997,96.949997,2015-07-24,97.760002,95.879997,97.349998,FB,33444900
309,95.440002,95.440002,2015-07-23,97.449997,94.809998,96.959999,FB,29418800
310,97.040001,97.040001,2015-07-22,97.580002,95.919998,96.739998,FB,28299500
311,98.389999,98.389999,2015-07-21,99.239998,97.139999,98.949997,FB,39453300
312,97.910004,97.910004,2015-07-20,98.599998,95.360001,95.849998,FB,54860500
313,94.970001,94.970001,2015-07-17,95.389999,92.540001,92.550003,FB,54001600
314,90.849998,90.849998,2015-07-16,90.860001,89.769997,90.279999,FB,21804100
315,89.760002,89.760002,2015-07-15,90.989998,89.419998,90.00,FB,30886600
316,89.68,89.68,2015-07-14,90.800003,89.650002,90.459999,FB,26627800
317,90.099998,90.099998,2015-07-13,90.220001,88.419998,88.660004,FB,29976700
318,87.949997,87.949997,2015-07-10,88.220001,86.769997,87.349998,FB,23245900
319,85.879997,85.879997,2015-07-09,87.599998,85.650002,86.730003,FB,23307400
320,85.650002,85.650002,2015-07-08,86.75,85.449997,86.290001,FB,24399300
321,87.220001,87.220001,2015-07-07,87.849998,85.230003,87.800003,FB,33059900
322,87.550003,87.550003,2015-07-06,88.190002,86.389999,86.489998,FB,24635900
323,87.290001,87.290001,2015-07-02,87.440002,86.339996,87.400002,FB,16908800
324,86.910004,86.910004,2015-07-01,87.949997,86.489998,86.769997,FB,25260000
325,85.769997,85.769997,2015-06-30,86.699997,85.57,86.599998,FB,23233200
326,85.800003,85.800003,2015-06-29,87.50,85.730003,86.610001,FB,35957900
327,88.010002,88.010002,2015-06-26,88.339996,86.830002,88.120003,FB,38214600
328,87.980003,87.980003,2015-06-25,89.400002,87.839996,89.260002,FB,27302000
329,88.860001,88.860001,2015-06-24,89.25,87.449997,87.660004,FB,41370200
330,87.879997,87.879997,2015-06-23,87.970001,84.760002,84.959999,FB,50667900
331,84.739998,84.739998,2015-06-22,84.970001,83.309998,83.410004,FB,29383100
332,82.510002,82.510002,2015-06-19,82.980003,82.120003,82.830002,FB,23353200
333,82.910004,82.910004,2015-06-18,83.190002,81.57,81.639999,FB,26782600
334,81.790001,81.790001,2015-06-17,82.220001,81.339996,81.760002,FB,18350300
335,81.059998,81.059998,2015-06-16,81.510002,80.449997,80.82,FB,13693700
336,80.709999,80.709999,2015-06-15,80.93,80.07,80.550003,FB,18805100
337,81.529999,81.529999,2015-06-12,82.089996,81.199997,81.370003,FB,11417900
338,81.830002,81.830002,2015-06-11,82.900002,81.360001,82.309998,FB,18656800
339,82.160004,82.160004,2015-06-10,82.599998,80.809998,80.830002,FB,21531200
340,80.669998,80.669998,2015-06-09,81.190002,79.32,80.599998,FB,16497500
341,80.669998,80.669998,2015-06-08,82.00,80.129997,81.82,FB,16915500
342,82.139999,82.139999,2015-06-05,82.459999,81.510002,81.870003,FB,16143100
343,82.050003,82.050003,2015-06-04,82.949997,81.510002,82.139999,FB,20863900
